seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr5	140864407	140864511	105	*	X34784	56098	140864741	140892548	27808	+	229	upstream	229	PCDHGC4
chr5	140998313	140998417	105	*	X34794	1729	140894588	140998622	104035	-	0	inside	204	DIAPH1
chr5	140998556	140998690	135	*	X34795	1729	140894588	140998622	104035	-	0	overlapStart	0	DIAPH1
chr5	141015986	141016105	120	*	X34796	285613	141016517	141020631	4115	+	411	upstream	411	RELL2
chr5	141017674	141017748	75	*	X34797	8841	141000443	141016423	15981	-	1250	upstream	1250	HDAC3
chr5	141030732	141030858	127	*	X34801	89848	141018869	141030986	12118	-	0	inside	127	FCHSD1
chr5	141061512	141061864	353	*	X34804	64411	141032968	141061800	28833	-	0	overlapStart	0	ARAP3
chr5	141062622	141062831	210	*	X34805	64411	141032968	141061800	28833	-	821	upstream	821	ARAP3
chr5	141062862	141062889	28	*	X34806	64411	141032968	141061800	28833	-	1061	upstream	1061	ARAP3
chr5	141258080	141258209	130	*	X34830	5097	141232673	141257944	25272	-	135	upstream	135	PCDH1
chr5	141258405	141258464	60	*	X34831	5097	141232673	141257944	25272	-	460	upstream	460	PCDH1
chr5	141303650	141303799	150	*	X34834	9812	141303385	141321612	18228	+	0	inside	264	DELE1
chr5	141392319	141392423	105	*	X34836	10007	141380234	141392620	12387	-	0	inside	196	GNPDA1
chr5	141488261	141488365	105	*	X34838	80762	141488324	141534008	45685	+	0	overlapStart	0	NDFIP1
chr5	142149367	142149471	105	*	X34846	23092	142150292	142608572	458281	+	820	upstream	820	ARHGAP26
chr5	143549621	143549725	105	*	X34855	57528	143550437	143856944	306508	+	711	upstream	711	KCTD16
chr5	145583411	145583740	330	*	X34858	54439	145583163	145668784	85622	+	0	inside	247	RBM27
chr5	145718269	145718433	165	*	X34860	5459	145718587	145720083	1497	+	153	upstream	153	POU4F3
chr5	145718539	145718613	75	*	X34861	5459	145718587	145720083	1497	+	0	overlapStart	0	POU4F3
chr5	146613925	146614209	285	*	X34867	202374	146614579	146764241	149663	+	369	upstream	369	STK32A
chr5	146614465	146614599	135	*	X34868	202374	146614579	146764241	149663	+	0	overlapStart	0	STK32A
chr5	147162264	147162358	95	*	X34872	9832	146965004	147162411	197408	-	0	inside	52	JAKMIP2
chr5	148206031	148206135	105	*	X34876	154	148206156	148208197	2042	+	20	upstream	20	ADRB2
chr5	148521224	148521343	120	*	X34877	22885	148521054	148640001	118948	+	0	inside	169	ABLIM3
chr5	148651346	148651495	150	*	X34879	134265	148651401	148721367	69967	+	0	overlapStart	0	AFAP1L1
chr5	148651631	148651735	105	*	X34880	134265	148651401	148721367	69967	+	0	inside	229	AFAP1L1
chr5	148932113	148932202	90	*	X34883	1452	148875457	148931115	55659	-	997	upstream	997	CSNK1A1
chr5	149339934	149340068	135	*	X34889	1836	149340300	149366963	26664	+	231	upstream	231	SLC26A2
chr5	149535497	149535616	120	*	X34892	5159	149493402	149535422	42021	-	74	upstream	74	PDGFRB
chr5	149546109	149546243	135	*	X34893	1044	149546344	149564121	17778	+	100	upstream	100	CDX1
chr5	149546454	149546573	120	*	X34894	1044	149546344	149564121	17778	+	0	inside	109	CDX1
chr5	150040150	150040239	90	*	X34919	91977	150040403	150058930	18528	+	163	upstream	163	MYOZ3
chr5	150138298	150138402	105	*	X34924	51164	150088309	150138657	50349	-	0	inside	254	DCTN4
chr5	150537350	150537469	120	*	X34929	309	150480267	150537443	57177	-	0	overlapStart	0	ANXA6
chr5	150632242	150632466	225	*	X34931	2760	150632613	150649953	17341	+	146	upstream	146	GM2A
chr5	150632677	150632796	120	*	X34932	2760	150632613	150649953	17341	+	0	inside	63	GM2A
chr5	151066368	151066571	204	*	X34936	6678	151040657	151066615	25959	-	0	inside	43	SPARC
chr5	151137948	151138052	105	*	X34939	475	151122383	151138210	15828	-	0	inside	157	ATOX1
chr5	151138638	151138847	210	*	X34940	475	151122383	151138210	15828	-	427	upstream	427	ATOX1
chr5	151151626	151151760	135	*	X34941	10146	151151476	151184915	33440	+	0	inside	149	G3BP1
chr5	151151626	151151760	135	*	X34941	100652758	151149354	151151069	1716	-	556	upstream	556	LOC100652758
chr5	151304990	151305124	135	*	X34943	2741	151202074	151304397	102324	-	592	upstream	592	GLRA1
chr5	154237759	154237848	90	*	X34972	9337	154237809	154256352	18544	+	0	overlapStart	0	CNOT8
chr5	156693027	156693191	165	*	X34976	26999	156693091	156822606	129516	+	0	overlapStart	0	CYFIP2
chr5	156693222	156693296	75	*	X34977	26999	156693091	156822606	129516	+	0	inside	130	CYFIP2
chr5	156886772	156886891	120	*	X34978	348938	156887027	156901730	14704	+	135	upstream	135	NIPAL4
chr5	156887039	156887143	105	*	X34979	348938	156887027	156901730	14704	+	0	inside	11	NIPAL4
chr5	157098181	157098285	105	*	X34981	100190949	157098561	157107162	8602	+	275	upstream	275	C5orf52
chr5	157098181	157098285	105	*	X34981	11063	157052687	157098488	45802	-	0	inside	202	SOX30
chr5	157285767	157285931	165	*	X34984	9685	157212751	157286183	73433	-	0	inside	251	CLINT1
chr5	158527155	158527289	135	*	X34989	1879	158122923	158526788	403866	-	366	upstream	366	EBF1
chr5	158758339	158758473	135	*	X34994	285626	158758526	158789842	31317	+	52	upstream	52	LOC285626
chr5	158758339	158758473	135	*	X34994	3593	158741791	158757481	15691	-	857	upstream	857	IL12B
chr5	159342655	159342744	90	*	X34996	147	159343740	159400017	56278	+	995	upstream	995	ADRA1B
chr5	159343525	159343644	120	*	X34997	147	159343740	159400017	56278	+	95	upstream	95	ADRA1B
chr5	159546311	159546505	195	*	X35002	114825	159502892	159546452	43561	-	0	overlapStart	0	PWWP2A
chr5	159797357	159797476	120	*	X35012	114898	159774775	159797648	22874	-	0	inside	171	C1QTNF2
chr5	159846732	159846851	120	*	X35013	10569	159828648	159846168	17521	-	563	upstream	563	SLU7
chr5	159848964	159849083	120	*	X35014	9232	159848865	159855746	6882	+	0	inside	98	PTTG1
chr5	160974552	160974866	315	*	X35019	2561	160715436	160975130	259695	-	0	inside	263	GABRB2
chr5	160975212	160975316	105	*	X35020	2561	160715436	160975130	259695	-	81	upstream	81	GABRB2
chr5	160975367	160975486	120	*	X35021	2561	160715436	160975130	259695	-	236	upstream	236	GABRB2
chr5	160976112	160976201	90	*	X35022	2561	160715436	160975130	259695	-	981	upstream	981	GABRB2
chr5	160976502	160976636	135	*	X35023	2561	160715436	160975130	259695	-	1371	upstream	1371	GABRB2
chr5	161493874	161493978	105	*	X35027	2566	161494648	161582545	87898	+	669	upstream	669	GABRG2
chr5	162863399	162863503	105	*	X35032	900	162864577	162875205	10629	+	1073	upstream	1073	CCNG1
chr5	162864831	162864935	105	*	X35033	900	162864577	162875205	10629	+	0	inside	253	CCNG1
chr5	162887406	162887492	87	*	X35035	3161	162887517	162918953	31437	+	24	upstream	24	HMMR
chr5	162887406	162887492	87	*	X35035	134492	162880586	162887143	6558	-	262	upstream	262	NUDCD2
chr5	162887512	162887525	14	*	X35036	3161	162887517	162918953	31437	+	0	overlapStart	0	HMMR
chr5	162887512	162887525	14	*	X35036	134492	162880586	162887143	6558	-	368	upstream	368	NUDCD2
chr5	162887556	162887690	135	*	X35037	3161	162887517	162918953	31437	+	0	inside	38	HMMR
chr5	162887556	162887690	135	*	X35037	134492	162880586	162887143	6558	-	412	upstream	412	NUDCD2
chr5	162887811	162887900	90	*	X35038	3161	162887517	162918953	31437	+	0	inside	293	HMMR
chr5	162887811	162887900	90	*	X35038	134492	162880586	162887143	6558	-	667	upstream	667	NUDCD2
chr5	167719222	167719341	120	*	X35049	23286	167719065	167899308	180244	+	0	inside	156	WWC1
chr5	167956711	167956758	48	*	X35055	345630	167956582	167957639	1058	+	0	inside	128	FBLL1
chr5	168728096	168728215	120	*	X35056	6586	168088738	168728133	639396	-	0	overlapStart	0	SLIT3
chr5	169064114	169064278	165	*	X35057	1794	169064251	169510386	446136	+	0	overlapStart	0	DOCK2
chr5	169064444	169064563	120	*	X35058	1794	169064251	169510386	446136	+	0	inside	192	DOCK2
chr5	170288723	170288794	72	*	X35075	64901	170288896	170727019	438124	+	101	upstream	101	RANBP17
chr5	170736252	170736386	135	*	X35077	30012	170736288	170739138	2851	+	0	overlapStart	0	TLX3
chr5	170846513	170846617	105	*	X35081	8817	170846667	170884630	37964	+	49	upstream	49	FGF18
chr5	171615161	171615295	135	*	X35101	6793	171469074	171615346	146273	-	0	inside	50	STK10
chr5	171616228	171616332	105	*	X35102	6793	171469074	171615346	146273	-	881	upstream	881	STK10
chr5	171616948	171616970	23	*	X35103	6793	171469074	171615346	146273	-	1601	upstream	1601	STK10
chr5	171710376	171710835	460	*	X35105	92181	171636650	171710795	74146	-	0	overlapStart	0	UBTD2
chr5	171711216	171711380	165	*	X35106	92181	171636650	171710795	74146	-	420	upstream	420	UBTD2
chr5	171711441	171711590	150	*	X35107	92181	171636650	171710795	74146	-	645	upstream	645	UBTD2
chr5	171881039	171881428	390	*	X35108	285590	171760503	171881527	121025	-	0	inside	98	SH3PXD2B
chr5	171881452	171881468	17	*	X35109	285590	171760503	171881527	121025	-	0	inside	58	SH3PXD2B
chr5	171881650	171881661	12	*	X35110	285590	171760503	171881527	121025	-	122	upstream	122	SH3PXD2B
chr5	172067395	172067499	105	*	X35113	54492	172068276	172118533	50258	+	776	upstream	776	NEURL1B
chr5	172198235	172198354	120	*	X35122	1843	172195093	172198203	3111	-	31	upstream	31	DUSP1
chr5	172198380	172198454	75	*	X35123	1843	172195093	172198203	3111	-	176	upstream	176	DUSP1
chr5	172198530	172198634	105	*	X35124	1843	172195093	172198203	3111	-	326	upstream	326	DUSP1
chr5	172260781	172261019	239	*	X35125	57222	172261223	172379688	118466	+	203	upstream	203	ERGIC1
chr5	172261305	172261739	435	*	X35126	57222	172261223	172379688	118466	+	0	inside	81	ERGIC1
chr5	172385822	172385941	120	*	X35128	51121	172386439	172396774	10336	+	497	upstream	497	RPL26L1
chr5	172387907	172387996	90	*	X35129	100268168	172381786	172386371	4586	-	1535	upstream	1535	LOC100268168
chr5	172571739	172571963	225	*	X35132	662	172571445	172591390	19946	+	0	inside	293	BNIP1
chr5	173043822	173043911	90	*	X35140	91272	173034148	173043666	9519	-	155	upstream	155	BOD1
chr5	173400000	173400104	105	*	X35147	133491	173400785	173433143	32359	+	680	upstream	680	C5orf47
chr5	174150493	174150597	105	*	X35155	4488	174151575	174157902	6328	+	977	upstream	977	MSX2
chr5	174150606	174150725	120	*	X35156	4488	174151575	174157902	6328	+	849	upstream	849	MSX2
chr5	174177618	174177722	105	*	X35158	100616202	174178737	174178790	54	+	1014	upstream	1014	MIR4634
chr5	175083642	175083755	114	*	X35166	3274	175085040	175113245	28206	+	1284	upstream	1284	HRH2
chr5	175084716	175084835	120	*	X35167	3274	175085040	175113245	28206	+	204	upstream	204	HRH2
chr5	175085181	175085300	120	*	X35168	3274	175085040	175113245	28206	+	0	inside	140	HRH2
chr5	175626500	175626604	105	*	X35186	643201	175570088	175626298	56211	-	201	upstream	201	LOC643201
chr5	175792434	175792553	120	*	X35188	285598	175792502	175800503	8002	+	0	overlapStart	0	ARL10
chr5	175815023	175815142	120	*	X35190	192286	175815784	175816751	968	+	641	upstream	641	HIGD2A
chr5	175816088	175816237	150	*	X35191	51491	175810940	175815763	4824	-	324	upstream	324	NOP16
chr5	175843698	175843724	27	*	X35192	1212	175819456	175843570	24115	-	127	upstream	127	CLTB
chr5	175874432	175874536	105	*	X35193	23197	175875356	175937075	61720	+	819	upstream	819	FAF2
chr5	175875505	175875624	120	*	X35194	23197	175875356	175937075	61720	+	0	inside	148	FAF2
chr5	176037462	176037615	154	*	X35200	114787	176022803	176037131	14329	-	330	upstream	330	GPRIN1
chr5	176037700	176037776	77	*	X35201	114787	176022803	176037131	14329	-	568	upstream	568	GPRIN1
chr5	176037837	176037941	105	*	X35202	114787	176022803	176037131	14329	-	705	upstream	705	GPRIN1
chr5	176056242	176056541	300	*	X35208	253314	176057683	176073642	15960	+	1141	upstream	1141	EIF4E1B
chr5	176056242	176056541	300	*	X35208	100422962	176056440	176056501	62	-	0	includeFeature	0	MIR4281
chr5	176057599	176057733	135	*	X35209	253314	176057683	176073642	15960	+	0	overlapStart	0	EIF4E1B
chr5	176057599	176057733	135	*	X35209	100422962	176056440	176056501	62	-	1097	upstream	1097	MIR4281
chr5	176057599	176057733	135	*	X35209	6620	176047210	176057557	10348	-	41	upstream	41	SNCB
chr5	176074354	176074563	210	*	X35210	26262	176074388	176086059	11672	+	0	overlapStart	0	TSPAN17
chr5	176236377	176236511	135	*	X35223	90249	176237560	176307899	70340	+	1048	upstream	1048	UNC5A
chr5	176237322	176237441	120	*	X35224	90249	176237560	176307899	70340	+	118	upstream	118	UNC5A
chr5	176433698	176433832	135	*	X35232	51720	176332006	176433795	101790	-	0	overlapStart	0	UIMC1
chr5	176513572	176513657	86	*	X35233	2264	176513921	176525126	11206	+	263	upstream	263	FGFR4
chr5	176513836	176513961	126	*	X35234	2264	176513921	176525126	11206	+	0	overlapStart	0	FGFR4
chr5	176514157	176514276	120	*	X35235	2264	176513921	176525126	11206	+	0	inside	235	FGFR4
chr5	176559775	176559954	180	*	X35238	64324	176560080	176727214	167135	+	125	upstream	125	NSD1
chr5	176560030	176560179	150	*	X35239	64324	176560080	176727214	167135	+	0	overlapStart	0	NSD1
chr5	176729642	176729761	120	*	X35241	27166	176730763	176733960	3198	+	1001	upstream	1001	PRELID1
chr5	176730047	176730166	120	*	X35242	27166	176730763	176733960	3198	+	596	upstream	596	PRELID1
chr5	176738867	176739046	180	*	X35245	83463	176732501	176739292	6792	-	0	inside	245	MXD3
chr5	176739479	176739583	105	*	X35246	83463	176732501	176739292	6792	-	186	upstream	186	MXD3
chr5	176740184	176740273	90	*	X35247	83463	176732501	176739292	6792	-	891	upstream	891	MXD3
chr5	176853609	176853708	100	*	X35258	2870	176853687	176869850	16164	+	0	overlapStart	0	GRK6
chr5	176873212	176873316	105	*	X35260	80758	176873796	176883287	9492	+	479	upstream	479	PRR7
chr5	176875652	176875756	105	*	X35262	340037	176864890	176874945	10056	-	706	upstream	706	PRR7-AS1
chr5	176900640	176901220	581	*	X35269	1627	176883614	176900694	17081	-	0	overlapStart	0	DBN1
chr5	176925034	176925183	150	*	X35276	9260	176910395	176924602	14208	-	431	upstream	431	PDLIM7
chr5	176925293	176925457	165	*	X35277	9260	176910395	176924602	14208	-	690	upstream	690	PDLIM7
chr5	176925713	176925832	120	*	X35278	9260	176910395	176924602	14208	-	1110	upstream	1110	PDLIM7
chr5	176943578	176943712	135	*	X35279	51428	176938578	176943967	5390	-	0	inside	254	DDX41
chr5	177026104	177026134	31	*	X35283	11285	177027119	177037346	10228	+	984	upstream	984	B4GALT7
chr5	177027370	177027489	120	*	X35284	11285	177027119	177037346	10228	+	0	inside	250	B4GALT7
chr5	177434124	177434307	184	*	X35288	653316	177433967	177476088	42122	+	0	inside	156	FAM153CP
chr5	177540784	177540993	210	*	X35291	23138	177540556	177553107	12552	+	0	inside	227	N4BP3
chr5	177630095	177630184	90	*	X35302	3182	177631508	177638184	6677	+	1323	upstream	1323	HNRNPAB
chr5	177631001	177631105	105	*	X35303	3182	177631508	177638184	6677	+	402	upstream	402	HNRNPAB
chr5	177631721	177631825	105	*	X35304	3182	177631508	177638184	6677	+	0	inside	212	HNRNPAB
chr5	177659375	177659509	135	*	X35307	85007	177635540	177659803	24264	-	0	inside	293	PHYKPL
chr5	178017490	178017684	195	*	X35309	91522	177664617	178017556	352940	-	0	overlapStart	0	COL23A1
chr5	178157928	178158032	105	*	X35311	6940	178138522	178157703	19182	-	224	upstream	224	ZNF354A
chr5	178772436	178772765	330	*	X35320	9509	178537852	178772431	234580	-	4	upstream	4	ADAMTS2
chr5	178773035	178773214	180	*	X35321	9509	178537852	178772431	234580	-	603	upstream	603	ADAMTS2
chr5	178977463	178977537	75	*	X35322	80230	178977562	179037027	59466	+	24	upstream	24	RUFY1
chr5	179159905	179159994	90	*	X35330	9794	179159851	179223512	63662	+	0	inside	53	MAML1
chr5	179232898	179233032	135	*	X35337	8878	179233388	179265077	31690	+	355	upstream	355	SQSTM1
chr5	179233310	179233459	150	*	X35338	8878	179233388	179265077	31690	+	0	overlapStart	0	SQSTM1
chr5	179233670	179233804	135	*	X35339	8878	179233388	179265077	31690	+	0	inside	281	SQSTM1
chr5	179233670	179233804	135	*	X35339	11282	179224598	179233952	9355	-	0	inside	147	MGAT4B
chr5	179233880	179234239	360	*	X35340	11282	179224598	179233952	9355	-	0	overlapStart	0	MGAT4B
chr5	179234488	179234622	135	*	X35341	11282	179224598	179233952	9355	-	535	upstream	535	MGAT4B
chr5	179334368	179334582	215	*	X35350	23061	179289071	179334856	45786	-	0	inside	273	TBC1D9B
chr5	179334647	179334652	6	*	X35351	23061	179289071	179334856	45786	-	0	inside	203	TBC1D9B
chr5	179635769	179635874	106	*	X35360	255426	179527795	179636130	108336	-	0	inside	255	RASGEF1C
chr5	179637228	179637276	49	*	X35361	255426	179527795	179636130	108336	-	1097	upstream	1097	RASGEF1C
chr5	179719648	179719767	120	*	X35364	5601	179660595	179719071	58477	-	576	upstream	576	MAPK9
chr5	179720503	179720666	164	*	X35365	5601	179660595	179719071	58477	-	1431	upstream	1431	MAPK9
chr5	179780371	179780490	120	*	X35368	9945	179727700	179780315	52616	-	55	upstream	55	GFPT2
chr5	179780970	179781104	135	*	X35369	9945	179727700	179780315	52616	-	654	upstream	654	GFPT2
chr5	179921227	179921301	75	*	X35370	57472	179921417	180005353	83937	+	115	upstream	115	CNOT6
chr5	179921497	179921661	165	*	X35371	57472	179921417	180005353	83937	+	0	inside	79	CNOT6
chr5	180076206	180076325	120	*	X35374	2324	180028506	180076624	48119	-	0	inside	298	FLT4
chr5	180076687	180076743	57	*	X35375	2324	180028506	180076624	48119	-	62	upstream	62	FLT4
chr5	180077196	180077375	180	*	X35376	2324	180028506	180076624	48119	-	571	upstream	571	FLT4
chr5	180077466	180077570	105	*	X35377	2324	180028506	180076624	48119	-	841	upstream	841	FLT4
chr5	180077826	180077845	20	*	X35378	2324	180028506	180076624	48119	-	1201	upstream	1201	FLT4
chr5	180257893	180258012	120	*	X35388	729678	180257957	180262726	4770	+	0	overlapStart	0	LINC00847
chr5	180288339	180288548	210	*	X35390	643836	180274611	180288286	13676	-	52	upstream	52	ZFP62
chr5	180288579	180288853	275	*	X35391	643836	180274611	180288286	13676	-	292	upstream	292	ZFP62
chr5	180632274	180632378	105	*	X35410	81786	180620924	180632177	11254	-	96	upstream	96	TRIM7
chr5	180632679	180632783	105	*	X35411	81786	180620924	180632177	11254	-	501	upstream	501	TRIM7
chr5	180650665	180650784	120	*	X35415	100616342	180649566	180649633	68	-	1031	upstream	1031	MIR4638
chr5	180650800	180650994	195	*	X35416	100616342	180649566	180649633	68	-	1166	upstream	1166	MIR4638
chr5	180651160	180651309	150	*	X35417	100616342	180649566	180649633	68	-	1526	upstream	1526	MIR4638
chr5	180651400	180651504	105	*	X35418	100616342	180649566	180649633	68	-	1766	upstream	1766	MIR4638
chr5	180688225	180688329	105	*	X35422	100507602	180688213	180699308	11096	+	0	inside	11	TRIM52-AS1
chr5	180688225	180688329	105	*	X35422	84851	180683386	180688119	4734	-	105	upstream	105	TRIM52
chr5	180688450	180688629	180	*	X35423	100507602	180688213	180699308	11096	+	0	inside	236	TRIM52-AS1
chr5	180688450	180688629	180	*	X35423	84851	180683386	180688119	4734	-	330	upstream	330	TRIM52
chr6	292344	292478	135	*	X35432	56940	292101	351355	59255	+	0	inside	242	DUSP22
chr6	391284	391373	90	*	X35434	3662	391739	411443	19705	+	365	upstream	365	IRF4
chr6	391449	391733	285	*	X35435	3662	391739	411443	19705	+	5	upstream	5	IRF4
chr6	692769	692948	180	*	X35441	55770	485138	693141	208004	-	0	inside	192	EXOC2
chr6	693729	694148	420	*	X35442	55770	485138	693141	208004	-	587	upstream	587	EXOC2
chr6	1312195	1312269	75	*	X35444	94234	1312675	1314993	2319	+	405	upstream	405	FOXQ1
chr6	1388997	1389101	105	*	X35450	2295	1390069	1395832	5764	+	967	upstream	967	FOXF2
chr6	1389402	1389596	195	*	X35451	2295	1390069	1395832	5764	+	472	upstream	472	FOXF2
chr6	1389657	1389680	24	*	X35452	2295	1390069	1395832	5764	+	388	upstream	388	FOXF2
chr6	1609227	1609236	10	*	X35457	2296	1610681	1614129	3449	+	1444	upstream	1444	FOXC1
chr6	1609281	1609331	51	*	X35458	2296	1610681	1614129	3449	+	1349	upstream	1349	FOXC1
chr6	1609617	1609781	165	*	X35459	2296	1610681	1614129	3449	+	899	upstream	899	FOXC1
chr6	1609857	1609912	56	*	X35460	2296	1610681	1614129	3449	+	768	upstream	768	FOXC1
chr6	1609998	1610021	24	*	X35461	2296	1610681	1614129	3449	+	659	upstream	659	FOXC1
chr6	1610175	1610264	90	*	X35462	2296	1610681	1614129	3449	+	416	upstream	416	FOXC1
chr6	2245806	2245925	120	*	X35470	100508120	2245987	2481403	235417	+	61	upstream	61	GMDS-DT
chr6	2245806	2245925	120	*	X35470	2762	1624035	2245868	621834	-	0	overlapStart	0	GMDS
chr6	2765316	2765465	150	*	X35473	56897	2765666	2785979	20314	+	200	upstream	200	WRNIP1
chr6	2841914	2842048	135	*	X35479	1992	2832566	2842283	9718	-	0	inside	234	SERPINB1
chr6	2876331	2876458	128	*	X35483	221756	2854891	2876744	21854	-	0	inside	285	SERPINB9P1
chr6	2973281	2973400	120	*	X35487	5269	2948393	2972399	24007	-	881	upstream	881	SERPINB6
chr6	3158319	3158543	225	*	X35502	7280	3153902	3157783	3882	-	535	upstream	535	TUBB2A
chr6	3258864	3258998	135	*	X35512	389362	3259162	3268300	9139	+	163	upstream	163	PSMG4
chr6	3259419	3259553	135	*	X35513	389362	3259162	3268300	9139	+	0	inside	256	PSMG4
chr6	3457269	3457371	103	*	X35521	63027	3269207	3456793	187587	-	475	upstream	475	SLC22A23
chr6	3457644	3457733	90	*	X35522	63027	3269207	3456793	187587	-	850	upstream	850	SLC22A23
chr6	3457959	3458093	135	*	X35523	63027	3269207	3456793	187587	-	1165	upstream	1165	SLC22A23
chr6	3458608	3458862	255	*	X35524	63027	3269207	3456793	187587	-	1814	upstream	1814	SLC22A23
chr6	3752798	3753082	285	*	X35528	221749	3722836	3752246	29411	-	551	upstream	551	PXDC1
chr6	4021812	4021916	105	*	X35530	8899	4021569	4065217	43649	+	0	inside	242	PRPF4B
chr6	4135793	4135848	56	*	X35531	10455	4115927	4135831	19905	-	0	overlapStart	0	ECI2
chr6	4136119	4136388	270	*	X35532	10455	4115927	4135831	19905	-	287	upstream	287	ECI2
chr6	4136464	4136538	75	*	X35533	10455	4115927	4135831	19905	-	632	upstream	632	ECI2
chr6	5003941	5004030	90	*	X35546	10799	4995280	5004271	8992	-	0	inside	240	RPP40
chr6	5004211	5004330	120	*	X35547	10799	4995280	5004271	8992	-	0	overlapStart	0	RPP40
chr6	5260748	5260882	135	*	X35549	10667	5261277	5771816	510540	+	394	upstream	394	FARS2
chr6	5260748	5260882	135	*	X35549	57128	5108653	5261172	152520	-	0	inside	289	LYRM4
chr6	5261168	5261227	60	*	X35550	10667	5261277	5771816	510540	+	49	upstream	49	FARS2
chr6	5261168	5261227	60	*	X35550	57128	5108653	5261172	152520	-	0	overlapStart	0	LYRM4
chr6	6007389	6007538	150	*	X35565	51299	5998233	6007633	9401	-	0	inside	94	NRN1
chr6	6007614	6007718	105	*	X35566	51299	5998233	6007633	9401	-	0	overlapStart	0	NRN1
chr6	6008760	6008879	120	*	X35567	51299	5998233	6007633	9401	-	1126	upstream	1126	NRN1
chr6	6009045	6009284	240	*	X35568	51299	5998233	6007633	9401	-	1411	upstream	1411	NRN1
chr6	6321032	6321166	135	*	X35570	2162	6144311	6320924	176614	-	107	upstream	107	F13A1
chr6	7106715	7106834	120	*	X35577	6239	7107830	7252213	144384	+	995	upstream	995	RREB1
chr6	7107780	7107944	165	*	X35578	6239	7107830	7252213	144384	+	0	overlapStart	0	RREB1
chr6	7108020	7108154	135	*	X35579	6239	7107830	7252213	144384	+	0	inside	189	RREB1
chr6	7541614	7541688	75	*	X35595	1832	7541870	7586946	45077	+	181	upstream	181	DSP
chr6	7726195	7726299	105	*	X35598	654	7727011	7881961	154951	+	711	upstream	711	BMP6
chr6	7911086	7911137	52	*	X35602	81567	7881483	7911047	29565	-	38	upstream	38	TXNDC5
chr6	8102928	8103002	75	*	X35603	100526837	8013800	8102828	89029	-	99	upstream	99	EEF1E1-BLOC1S5
chr6	8102928	8103002	75	*	X35603	9521	8073593	8102828	29236	-	99	upstream	99	EEF1E1
chr6	10411590	10411863	274	*	X35619	100130275	10412551	10416402	3852	+	687	upstream	687	TFAP2A-AS1
chr6	10412625	10412700	76	*	X35620	100130275	10412551	10416402	3852	+	0	inside	73	TFAP2A-AS1
chr6	10419517	10419651	135	*	X35624	7020	10396916	10419797	22882	-	0	inside	145	TFAP2A
chr6	10694634	10694738	105	*	X35629	55003	10695188	10709970	14783	+	449	upstream	449	PAK1IP1
chr6	10694634	10694738	105	*	X35629	347744	10671651	10695030	23380	-	0	inside	291	C6orf52
chr6	10747749	10747913	165	*	X35630	221711	10747995	10974541	226547	+	81	upstream	81	SYCP2L
chr6	10747749	10747913	165	*	X35630	81853	10747995	10852986	104992	+	81	upstream	81	TMEM14B
chr6	10838469	10838543	75	*	X35632	4117	10762956	10838788	75833	-	0	inside	244	MAK
chr6	10883219	10883353	135	*	X35633	9247	10873456	10882098	8643	-	1120	upstream	1120	GCM2
chr6	11044179	11044298	120	*	X35634	100506409	11043991	11079377	35387	+	0	inside	187	ELOVL2-AS1
chr6	11044501	11044550	50	*	X35635	54898	10980993	11044624	63632	-	0	inside	73	ELOVL2
chr6	11045064	11045198	135	*	X35636	54898	10980993	11044624	63632	-	439	upstream	439	ELOVL2
chr6	11537925	11538089	165	*	X35640	100113407	11538460	11583757	45298	+	370	upstream	370	TMEM170B
chr6	12011050	12011184	135	*	X35646	3096	12012724	12165232	152509	+	1539	upstream	1539	HIVEP1
chr6	12012147	12012325	179	*	X35647	3096	12012724	12165232	152509	+	398	upstream	398	HIVEP1
chr6	12012472	12012504	33	*	X35648	3096	12012724	12165232	152509	+	219	upstream	219	HIVEP1
chr6	12011350	12011794	445	*	X35649	3096	12012724	12165232	152509	+	929	upstream	929	HIVEP1
chr6	12012847	12013078	232	*	X35650	3096	12012724	12165232	152509	+	0	inside	122	HIVEP1
chr6	13328858	13328962	105	*	X35662	51256	13266774	13328787	62014	-	70	upstream	70	TBC1D7
chr6	13487856	13487929	74	*	X35666	54438	13363587	13487869	124283	-	0	overlapStart	0	GFOD1
chr6	13487993	13488125	133	*	X35667	54438	13363587	13487869	124283	-	123	upstream	123	GFOD1
chr6	13488516	13488650	135	*	X35668	54438	13363587	13487869	124283	-	646	upstream	646	GFOD1
chr6	13574331	13574405	75	*	X35669	23408	13574761	13615390	40630	+	355	upstream	355	SIRT5
chr6	13574746	13574895	150	*	X35670	23408	13574761	13615390	40630	+	0	overlapStart	0	SIRT5
chr6	13574986	13575120	135	*	X35671	23408	13574761	13615390	40630	+	0	inside	224	SIRT5
chr6	13614556	13614645	90	*	X35672	51406	13615559	13621127	5569	+	913	upstream	913	NOL7
chr6	13711554	13711573	20	*	X35674	10048	13621730	13711796	90067	-	0	inside	222	RANBP9
chr6	13712118	13712233	116	*	X35675	10048	13621730	13711796	90067	-	321	upstream	321	RANBP9
chr6	13814807	13814911	105	*	X35676	63933	13786781	13814792	28012	-	14	upstream	14	MCUR1
chr6	16129209	16129457	249	*	X35710	29116	16129317	16148478	19162	+	0	overlapStart	0	MYLIP
